review,recomend
"Contrary to my negativity I didn't hate my time with Bloodstained, but I also didn't enjoy it. Mechanically it tries to do too much and ends up failing to deliver in a meaningful way. The metroidvania and RPG elements feel like they're constantly at war with one another, bogging down the whole experience. While sound design is great, art is mostly good, and the shard system is neat these elements don't make up for the lacking areas. Bloodstained is a game for existing Castlevania fans, but newcomers may want to steer clear.\n\nFull review: https://frostilyte.wordpress.com/2019/07/04/bloodstained-ritual-of-the-night-review",Not Recommended
was definitely worth the wait been enjoying the game quite a lot,Recommended
"Good game, just wanted to do the thing for the steam sale",Recommended
"There isn't much I can say that hasn't already been said here.  I back the kickstarter for the project, because Castlevania SOTN was one of my favorite games and I was really hoping this would be more of the same.  I was not disappointed.  The controls feel great, the shard system is reminiscent of the later Castlevania: Order of Ecclesia, and the boss fights are inventive and challenging.  In short it's everything I'd hoped it would be.  Thank you to the developers for bringing back what I love about this genre.",Recommended
Good game. Has it's flaws but overall worth the play if you enjoyed anything like Portrait of Ruin.,Recommended
This one really crouch-cancel backdash spammed its way into my heart.,Recommended
"Simple, \n\nIga Delivered! And revived those feelings of playing SotN.\nGet it.",Recommended
Symphony of the night? Is that you? \n\nBuy it.,Recommended
"First game in a very long time I've 100%d. The sheer amount of possible loadouts is staggering, and even after beating every achievement I could easily keep playing just to mess around with different options. If I had one complaint it would be that the last boss is perhaps too easy, but that's nitpicking",Recommended
"was part of the kickstarter backers, the wait was well worth it, the game is fantastic.  there are a few minor issues that cause it to bug out sometimes but nothing too big, and any bugs get addressed and taken care of quickly.  the gameplay is phenomenal the customization options are vast, tons of weapons and armors to choose from as well as cosmetic looks.  can't wait for the DLC (which is all free)",Recommended
A even better version of Symphony of the Night,Recommended
First metroidvania and had a blast. Many fun secrets to discover.,Recommended
"fun, but hard, cant tell if im having fun with it, dont know if i recommended it or not",Recommended
Castlevania style? No.\nClassic Castlevania? Yes.,Recommended
"If you are a fan of Symphony of the Night, This game is for you. Tons of Fun!",Recommended
"[b]TLDR: Great game. Very nice castle. Some Castlevania-esque corniness and jank that you either love or hate. Getting free content down the road. Easy sell if you're a longtime Iga fan, perhaps wait for a small sale if you're not.[/b]\n\n\nLong and Rambly:\nThe game's fantastic. Bloodstained's castle is huge and riddled with creativity. The writing and voice acting can feel a little cheesy at times, but any long-time Castlevania fan will probably find this more endearing than negative. The combat is extremely tight and responsive, with every weapon type being completely viable with overall good balance and very minor exceptions (daggers and greatswords pale a little in comparison to the other weapon types, spears have issues hitting some short enemies). The difficulty curve is for the most part very fair. All are extremely unique from one another and mostly very fun (though a few can just feel like a nuisance until you get their patterns down).\n\nThere's plenty of sidequests and item hunts to grind for stronger gear if you're into that kind of stuff. If you aren't it's fine too, the weapons you find for exploring and normal progression are more than serviceable. These are alright, nothing particularly emotional or interesting, but it's a nice little side activity if you want it.\n\nI will say that a lot of what this game has in it might feel annoying or janky to anyone who isn't interested in this from a Castlevania background. If that's the case, I might recommend waiting for a sale. But those who are longtime fans of Iga's work , it's an easy sell. Especially with an apparent 13 free DLC's coming later down the road. (playable zangetsu when)\n\nMusically I have no real complaints. The soundtrack is a bit meh at first but about a third of the way through it's mostly great. The game's sounds are also very good and sound appropriate for everything they get applied to.\n\nVisually it can be a bit of a mixed bag, The models all look quite nice and suit the enemies they're made for, but there are a few standout creatures with very janky animations. And frankly, some of Miriam's own animations aren't that great.\n\nAt the time of writing, there are some annoying glitches and performance issues in the game, including a pause menu softlock that requires you to restart the application. There's also one boss in particular late game that caused massive frame drops until I demolished my settings and I frankly have no idea why since it didn't really appear all that visually intense or impressive.",Recommended
