review,recomend
One of my favorite games. Played it on practically every system. Can never get tired of replaying it.\nIf you get bored try beating the game with just the basic sniper rifle only on pro mode. Huge challenge.,Recommended
Bestgame ever!!,Recommended
"Resident Evil 4 is a great game. It may not be that interesting story-wise and its gameplay may be severely disadvantageous and annoying, but remember, it's an old game from 2005. It's laggy on some big areas, but that's because it's a bad port, like many games.\n\nDespite all of these problems, remember, it's an old game. It was mainly released for playstation 2. Despite all of this, I liked it. It provided me with 20 hours of gameplay.\n\nYou get to play the campaign with the main protagonist Leon, and then later if you like, you may play as Ada, where the time is set is exactly like the campaign.",Recommended
One of the best RE games,Recommended
"Hard to adapt on aim control, sounds occasionally is gone when i play.",Not Recommended
why can't i play this game? i already buy and download it :(,Not Recommended
"I get scared easily when I play horror games, but this game keeps making me want to play it.",Recommended
Its a good game if you can get used to the controls :),Recommended
the game need to reparing ! please help ..,Not Recommended
"RE4 is still to this day one of my favorite shooters. It gave the franchise a new direction that balanced the horror elements with more action driven gameplay leading to a much more enjoyable type of game in my opinion. The story is a bit ridiculous but and though it isn't even close to being a masterpiece it does serve it's purpose, offering up a handful of memorable characters and interactions. The controls take a while to get used to but once you do movement and action is fluid and immersive. The sound also helps keep more of the horror atmosphere in the game and though the voice acting is a bit corny it still well done for the most part. Although the graphics were great for the time, and the remaster helps to make it a tad more modern looking but I still feel like this is the most outdated aspect of the game. It shows it's age but thankfully there seems to be mods on the way that take them just a bit further. Although low textures and low resolutions are abundant, the game still does wonders with lighting and the overall world layout so that it still seems impressive.",Recommended
"One of the best games ever created, even after fully playing through the game probably over 40-50 times since I was a kid, this game never ceases to be fun",Recommended
Old classic \n,Recommended
Tis' good,Recommended
UN FORASTERO!,Recommended
"A great port, no problems at all",Recommended
one of the most fun and awesome games. need more  work on mouse and keyboard binds also work on fps and camara and glitches,Recommended
"Always a great game to play, extremely happy that I am able to play and relive the nostalgia from 05....the remastered is beautiful, I love the HD graphics. \n\nWill always recommend this game to anyone who loves playing resident evil, and always a great first game to start playing the re series.",Recommended
"If you're either playing the Gamecube version or the PS4 HD port, RE4 is a great game. However, this PC HD port is far from the best way you can experience this game, if it somehow isn't the worst.\n\nNo joke, your computer can be TOO GOOD for this port, causing your game to slow down because of the fixed framerate it forces itself to play at. You can optimize this framedropping by manually make the game use your GPU over it's default (and unchangable ingame) setting through the game files. And when you aren't experienced enough like me to try that, it just sucks. Even cutscenes get slowed down, however the audio keeps up the same speed, meaning 9 times out of 10, the cutscene audio will be ahead by 5 seconds or more.\n\nThey even fucked up the freedom that is mouse aiming, and many controls that are impractical cannot be changed. Do you want to know what the default AND unchangable button to rotate your items in inventory is? PAGE DOWN. Did you even know computer keyboards still had this damn button? I didn't, but luckily they still exist.\n\nGet the HD PS4 port, fuck it, even the original Gamecube or Wii port. But NOT the steam port.",Not Recommended
